Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class,Flight Id
DEL,BOM,SpiceJet ,6:20,8:40,2h 20m,"6,543",17-02-2022,Economy,A1290
DEL,BOM,Go First ,2:00,4:15,2h 15m,"5,954",17-02-2022,Economy,A1291
DEL,BOM,IndiGo ,8:45,11:05,2h 20m,"6,165",17-02-2022,Economy,A1292
DEL,BOM,IndiGo ,9:30,12:00,2h 30m,"5,955",17-02-2022,Economy,A1293
BOM,DEL,AirAsia India ,22:55,1:00,2h 05m,"5,000",17-02-2022,Economy,A1294
BOM,DEL,Go First ,16:30,18:35,2h 05m,"5,942",17-02-2022,Economy,A1295
BOM,DEL,Air India ,21:30,23:45,2h 15m,"5,943",17-02-2022,Economy,A1296
BOM,DEL,Air India ,16:00,18:15,2h 15m,"5,943",17-02-2022,Economy,A1297
BOM,DEL,Air India ,19:00,21:15,2h 15m,"5,943",17-02-2022,Economy,A1298
BOM,DEL,Go First ,18:00,20:10,2h 10m,"5,942",17-02-2022,Economy,A1299
BOM,DEL,Go First ,22:40,0:50,2h 10m,"5,942",17-02-2022,Economy,A1300
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"6,540",17-02-2022,Economy,A1301
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"6,249",17-02-2022,Economy,A1302
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"6,249",17-02-2022,Economy,A1303
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"6,249",17-02-2022,Economy,A1304
BOM,DEL,Go First ,21:15,23:30,2h 15m,"5,942",17-02-2022,Economy,A1305
BOM,DEL,Go First ,23:45,2:00,2h 15m,"5,942",17-02-2022,Economy,A1306
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"6,249",17-02-2022,Economy,A1307
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"6,693",17-02-2022,Economy,A1308
BOM,DEL,Air India ,18:00,20:25,2h 25m,"5,943",17-02-2022,Economy,A1309
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"6,249",17-02-2022,Economy,A1310
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"6,693",17-02-2022,Economy,A1311
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"6,540",17-02-2022,Economy,A1312
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"5,943",18-02-2022,Economy,A1313
BOM,DEL,Air India ,7:00,9:10,2h 10m,"5,943",18-02-2022,Economy,A1314
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"5,943",18-02-2022,Economy,A1315
BOM,DEL,Go First ,12:30,14:35,2h 05m,"5,942",18-02-2022,Economy,A1316
BOM,DEL,Go First ,14:30,16:35,2h 05m,"5,942",18-02-2022,Economy,A1317
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"6,249",18-02-2022,Economy,A1318
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"6,249",18-02-2022,Economy,A1319
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"6,249",18-02-2022,Economy,A1320
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"5,943",18-02-2022,Economy,A1321
BOM,DEL,Air India ,8:00,10:15,2h 15m,"5,943",18-02-2022,Economy,A1322
BOM,DEL,Go First ,6:00,8:10,2h 10m,"5,942",18-02-2022,Economy,A1323
BOM,DEL,Go First ,8:00,10:10,2h 10m,"5,942",18-02-2022,Economy,A1324
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"6,249",18-02-2022,Economy,A1325
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"6,249",18-02-2022,Economy,A1326
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"5,943",18-02-2022,Economy,A1327
BOM,DEL,IndiGo ,7:05,9:20,2h 15m,"5,943",18-02-2022,Economy,A1328
BOM,DEL,IndiGo ,10:05,12:15,2h 10m,"6,153",18-02-2022,Economy,A1329
BOM,DEL,IndiGo ,13:40,15:50,2h 10m,"6,153",18-02-2022,Economy,A1330
BOM,DEL,Go First ,9:55,12:10,2h 15m,"5,942",18-02-2022,Economy,A1331
BOM,DEL,Go First ,12:15,14:30,2h 15m,"5,942",18-02-2022,Economy,A1332
DEL,BOM,Air India ,18:00,20:00,2h,"5,955",18-02-2022,Economy,A1333
DEL,BOM,Go First ,15:30,17:35,2h 05m,"5,954",18-02-2022,Economy,A1334
DEL,BOM,Go First ,17:00,19:05,2h 05m,"5,954",18-02-2022,Economy,A1335
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"5,955",18-02-2022,Economy,A1336
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"5,955",18-02-2022,Economy,A1337
DEL,BOM,Air India ,19:00,21:15,2h 15m,"5,955",18-02-2022,Economy,A1338
DEL,BOM,Go First ,22:30,0:40,2h 10m,"5,954",18-02-2022,Economy,A1339
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"6,543",18-02-2022,Economy,A1340
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"6,261",18-02-2022,Economy,A1341
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"6,261",18-02-2022,Economy,A1342
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"6,261",18-02-2022,Economy,A1343
DEL,BOM,Go First ,15:00,17:15,2h 15m,"5,954",18-02-2022,Economy,A1344
DEL,BOM,Go First ,19:40,21:55,2h 15m,"5,954",18-02-2022,Economy,A1345
DEL,BOM,Go First ,21:00,23:15,2h 15m,"5,954",18-02-2022,Economy,A1346
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"5,956",18-02-2022,Economy,A1347
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"6,165",18-02-2022,Economy,A1348
DEL,BOM,Air India ,20:00,22:10,2h 10m,"6,375",18-02-2022,Economy,A1349
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"6,372",18-02-2022,Economy,A1350
DEL,BOM,Go First ,18:05,20:25,2h 20m,"5,954",18-02-2022,Economy,A1351
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"6,543",18-02-2022,Economy,A1352
DEL,BOM,Air India ,7:00,9:05,2h 05m,"5,955",18-02-2022,Economy,A1353
DEL,BOM,Air India ,10:40,12:50,2h 10m,"5,955",18-02-2022,Economy,A1354
DEL,BOM,Air India ,8:00,10:10,2h 10m,"5,955",18-02-2022,Economy,A1355
DEL,BOM,Go First ,13:30,15:35,2h 05m,"5,954",18-02-2022,Economy,A1356
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"6,261",18-02-2022,Economy,A1357
DEL,BOM,IndiGo ,7:15,9:25,2h 10m,"5,955",18-02-2022,Economy,A1358
DEL,BOM,IndiGo ,6:30,8:40,2h 10m,"5,955",18-02-2022,Economy,A1359
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"5,955",18-02-2022,Economy,A1360
DEL,BOM,Air India ,9:00,11:15,2h 15m,"5,955",18-02-2022,Economy,A1361
DEL,BOM,Go First ,7:00,9:10,2h 10m,"5,954",18-02-2022,Economy,A1362
DEL,BOM,Go First ,8:00,10:10,2h 10m,"5,954",18-02-2022,Economy,A1363
DEL,BOM,Vistara ,5:45,7:55,2h 10m,"6,261",18-02-2022,Economy,A1364
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"6,261",18-02-2022,Economy,A1365
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"6,261",18-02-2022,Economy,A1366
DEL,BOM,Go First ,14:20,16:35,2h 15m,"5,954",18-02-2022,Economy,A1367
DEL,BOM,Go First ,15:00,17:15,2h 15m,"5,954",18-02-2022,Economy,A1368
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"6,261",18-02-2022,Economy,A1369
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"6,261",18-02-2022,Economy,A1370
DEL,BOM,IndiGo ,8:45,11:05,2h 20m,"5,955",18-02-2022,Economy,A1371
DEL,BOM,IndiGo ,10:45,13:05,2h 20m,"5,955",18-02-2022,Economy,A1372
DEL,BOM,Go First ,10:30,12:50,2h 20m,"5,954",18-02-2022,Economy,A1373
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"6,165",18-02-2022,Economy,A1374
DEL,BOM,Go First ,2:00,4:15,2h 15m,"5,954",18-02-2022,Economy,A1375
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"6,261",18-02-2022,Economy,A1376
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"6,261",18-02-2022,Economy,A1377
DEL,BOM,IndiGo ,9:30,12:00,2h 30m,"5,955",18-02-2022,Economy,A1378
BOM,DEL,IndiGo ,17:15,19:20,2h 05m,"5,943",18-02-2022,Economy,A1379
BOM,DEL,IndiGo ,20:30,22:35,2h 05m,"5,943",18-02-2022,Economy,A1380
BOM,DEL,IndiGo ,18:30,20:35,2h 05m,"5,943",18-02-2022,Economy,A1381
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"6,249",18-02-2022,Economy,A1382
BOM,DEL,Air India ,21:30,23:45,2h 15m,"5,943",18-02-2022,Economy,A1383
BOM,DEL,Air India ,16:00,18:15,2h 15m,"5,943",18-02-2022,Economy,A1384
BOM,DEL,Air India ,19:00,21:15,2h 15m,"5,943",18-02-2022,Economy,A1385
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"6,540",18-02-2022,Economy,A1386
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"6,249",18-02-2022,Economy,A1387
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"6,249",18-02-2022,Economy,A1388
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"6,249",18-02-2022,Economy,A1389
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"6,360",18-02-2022,Economy,A1390
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"6,249",18-02-2022,Economy,A1391
BOM,DEL,Air India ,18:00,20:25,2h 25m,"5,943",18-02-2022,Economy,A1392
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"6,249",18-02-2022,Economy,A1393
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"6,540",18-02-2022,Economy,A1394
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"6,153",19-02-2022,Economy,A1395
BOM,DEL,Go First ,12:30,14:35,2h 05m,"5,835",19-02-2022,Economy,A1396
BOM,DEL,Go First ,14:30,16:35,2h 05m,"5,835",19-02-2022,Economy,A1397
BOM,DEL,Air India ,7:00,9:10,2h 10m,"5,943",19-02-2022,Economy,A1398
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"5,943",19-02-2022,Economy,A1399
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"6,249",19-02-2022,Economy,A1400
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"6,249",19-02-2022,Economy,A1401
BOM,DEL,Go First ,6:00,8:10,2h 10m,"5,835",19-02-2022,Economy,A1402
BOM,DEL,Go First ,8:00,10:10,2h 10m,"5,835",19-02-2022,Economy,A1403
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"5,943",19-02-2022,Economy,A1404
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"6,360",19-02-2022,Economy,A1405
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"6,249",19-02-2022,Economy,A1406
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"6,249",19-02-2022,Economy,A1407
BOM,DEL,Go First ,9:55,12:10,2h 15m,"5,835",19-02-2022,Economy,A1408
BOM,DEL,Go First ,12:15,14:30,2h 15m,"5,835",19-02-2022,Economy,A1409
BOM,DEL,Go First ,13:30,15:45,2h 15m,"5,835",19-02-2022,Economy,A1410
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"5,943",19-02-2022,Economy,A1411
BOM,DEL,IndiGo ,13:40,15:50,2h 10m,"6,153",19-02-2022,Economy,A1412
BOM,DEL,IndiGo ,10:05,12:15,2h 10m,"6,153",19-02-2022,Economy,A1413
BOM,DEL,SpiceJet ,7:20,9:35,2h 15m,"6,540",19-02-2022,Economy,A1414
DEL,BOM,Air India ,18:00,20:00,2h,"5,955",19-02-2022,Economy,A1415
DEL,BOM,Go First ,15:30,17:35,2h 05m,"5,846",19-02-2022,Economy,A1416
DEL,BOM,Go First ,17:00,19:05,2h 05m,"5,846",19-02-2022,Economy,A1417
DEL,BOM,Go First ,22:30,0:40,2h 10m,"5,846",19-02-2022,Economy,A1418
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"5,955",19-02-2022,Economy,A1419
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"5,955",19-02-2022,Economy,A1420
DEL,BOM,Air India ,19:00,21:15,2h 15m,"5,955",19-02-2022,Economy,A1421
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"6,543",19-02-2022,Economy,A1422
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"6,261",19-02-2022,Economy,A1423
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"6,261",19-02-2022,Economy,A1424
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"6,261",19-02-2022,Economy,A1425
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"6,261",19-02-2022,Economy,A1426
DEL,BOM,Go First ,15:00,17:15,2h 15m,"5,846",19-02-2022,Economy,A1427
DEL,BOM,Go First ,19:40,21:55,2h 15m,"5,846",19-02-2022,Economy,A1428
DEL,BOM,Go First ,21:00,23:15,2h 15m,"5,846",19-02-2022,Economy,A1429
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"5,955",19-02-2022,Economy,A1430
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"5,956",19-02-2022,Economy,A1431
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"6,165",19-02-2022,Economy,A1432
DEL,BOM,Air India ,20:00,22:10,2h 10m,"6,375",19-02-2022,Economy,A1433
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"6,261",19-02-2022,Economy,A1434
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"5,000",19-02-2022,Economy,A1435
DEL,BOM,Air India ,7:00,9:05,2h 05m,"5,955",19-02-2022,Economy,A1436
DEL,BOM,Go First ,13:30,15:35,2h 05m,"5,846",19-02-2022,Economy,A1437
DEL,BOM,Air India ,10:40,12:50,2h 10m,"5,955",19-02-2022,Economy,A1438
DEL,BOM,Air India ,8:00,10:10,2h 10m,"5,955",19-02-2022,Economy,A1439
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"6,261",19-02-2022,Economy,A1440
DEL,BOM,Go First ,7:00,9:10,2h 10m,"5,846",19-02-2022,Economy,A1441
DEL,BOM,Go First ,8:00,10:10,2h 10m,"5,846",19-02-2022,Economy,A1442
DEL,BOM,Air India ,9:00,11:15,2h 15m,"5,955",19-02-2022,Economy,A1443
DEL,BOM,Vistara ,5:45,7:55,2h 10m,"6,261",19-02-2022,Economy,A1444
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"6,261",19-02-2022,Economy,A1445
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"6,261",19-02-2022,Economy,A1446
DEL,BOM,Go First ,14:20,16:35,2h 15m,"5,846",19-02-2022,Economy,A1447
DEL,BOM,Go First ,15:00,17:15,2h 15m,"5,846",19-02-2022,Economy,A1448
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"6,261",19-02-2022,Economy,A1449
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"6,261",19-02-2022,Economy,A1450
DEL,BOM,Go First ,10:30,12:50,2h 20m,"5,846",19-02-2022,Economy,A1451
DEL,BOM,Go First ,2:00,4:15,2h 15m,"5,846",19-02-2022,Economy,A1452
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"6,261",19-02-2022,Economy,A1453
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"6,261",19-02-2022,Economy,A1454
BOM,DEL,IndiGo ,17:15,19:20,2h 05m,"5,943",19-02-2022,Economy,A1455
BOM,DEL,IndiGo ,18:30,20:35,2h 05m,"5,943",19-02-2022,Economy,A1456
BOM,DEL,IndiGo ,20:30,22:35,2h 05m,"5,943",19-02-2022,Economy,A1457
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"6,249",19-02-2022,Economy,A1458
BOM,DEL,Air India ,21:30,23:45,2h 15m,"5,943",19-02-2022,Economy,A1459
BOM,DEL,Air India ,16:00,18:15,2h 15m,"5,943",19-02-2022,Economy,A1460
BOM,DEL,Air India ,19:00,21:15,2h 15m,"5,943",19-02-2022,Economy,A1461
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"6,540",19-02-2022,Economy,A1462
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"6,249",19-02-2022,Economy,A1463
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"6,249",19-02-2022,Economy,A1464
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"6,249",19-02-2022,Economy,A1465
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"6,249",19-02-2022,Economy,A1466
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"6,249",19-02-2022,Economy,A1467
BOM,DEL,Air India ,18:00,20:25,2h 25m,"5,943",19-02-2022,Economy,A1468
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"6,249",19-02-2022,Economy,A1469
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"6,540",19-02-2022,Economy,A1470
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"2,235",20-02-2022,Economy,A1471
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",20-02-2022,Economy,A1472
BOM,DEL,AirAsia India ,7:20,9:30,2h 10m,"2,211",20-02-2022,Economy,A1473
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"2,235",20-02-2022,Economy,A1474
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,464",20-02-2022,Economy,A1475
BOM,DEL,Go First ,12:30,14:35,2h 05m,"2,339",20-02-2022,Economy,A1476
BOM,DEL,Go First ,14:30,16:35,2h 05m,"2,339",20-02-2022,Economy,A1477
BOM,DEL,IndiGo ,7:05,9:20,2h 15m,"2,235",20-02-2022,Economy,A1478
BOM,DEL,IndiGo ,10:05,12:15,2h 10m,"2,339",20-02-2022,Economy,A1479
BOM,DEL,Go First ,8:00,10:10,2h 10m,"2,339",20-02-2022,Economy,A1480
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,464",20-02-2022,Economy,A1481
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,464",20-02-2022,Economy,A1482
BOM,DEL,Go First ,12:15,14:30,2h 15m,"2,339",20-02-2022,Economy,A1483
BOM,DEL,Go First ,13:30,15:45,2h 15m,"2,339",20-02-2022,Economy,A1484
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",20-02-2022,Economy,A1485
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"2,738",20-02-2022,Economy,A1486
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",20-02-2022,Economy,A1487
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",20-02-2022,Economy,A1488
BOM,DEL,SpiceJet ,7:20,9:35,2h 15m,"2,614",20-02-2022,Economy,A1489
BOM,DEL,SpiceJet ,10:15,12:30,2h 15m,"2,614",20-02-2022,Economy,A1490
BOM,DEL,IndiGo ,13:40,15:50,2h 10m,"2,738",20-02-2022,Economy,A1491
BOM,DEL,Go First ,6:00,8:10,2h 10m,"2,748",20-02-2022,Economy,A1492
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"2,738",20-02-2022,Economy,A1493
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,965",20-02-2022,Economy,A1494
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"3,166",20-02-2022,Economy,A1495
BOM,DEL,Vistara ,8:45,11:00,2h 15m,"3,166",20-02-2022,Economy,A1496
BOM,DEL,Go First ,9:55,12:10,2h 15m,"4,627",20-02-2022,Economy,A1497
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,410",20-02-2022,Economy,A1498
DEL,BOM,Go First ,17:00,19:05,2h 05m,"2,790",20-02-2022,Economy,A1499
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"3,045",20-02-2022,Economy,A1500
DEL,BOM,Air India ,18:00,20:00,2h,"3,211",20-02-2022,Economy,A1501
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,790",20-02-2022,Economy,A1502
DEL,BOM,Go First ,19:40,21:55,2h 15m,"2,790",20-02-2022,Economy,A1503
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"3,141",20-02-2022,Economy,A1504
DEL,BOM,Go First ,18:05,20:25,2h 20m,"2,790",20-02-2022,Economy,A1505
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"3,001",20-02-2022,Economy,A1506
DEL,BOM,Go First ,15:30,17:35,2h 05m,"3,088",20-02-2022,Economy,A1507
DEL,BOM,Go First ,22:30,0:40,2h 10m,"3,088",20-02-2022,Economy,A1508
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"3,246",20-02-2022,Economy,A1509
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"3,051",20-02-2022,Economy,A1510
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"3,378",20-02-2022,Economy,A1511
DEL,BOM,Go First ,21:00,23:15,2h 15m,"3,088",20-02-2022,Economy,A1512
DEL,BOM,Vistara ,16:45,19:05,2h 20m,"3,246",20-02-2022,Economy,A1513
DEL,BOM,Vistara ,17:45,20:05,2h 20m,"3,246",20-02-2022,Economy,A1514
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"3,570",20-02-2022,Economy,A1515
DEL,BOM,Air India ,19:00,21:15,2h 15m,"3,736",20-02-2022,Economy,A1516
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"3,570",20-02-2022,Economy,A1517
DEL,BOM,Air India ,20:00,22:10,2h 10m,"4,156",20-02-2022,Economy,A1518
DEL,BOM,IndiGo ,6:30,8:40,2h 10m,"2,170",20-02-2022,Economy,A1519
DEL,BOM,IndiGo ,7:15,9:25,2h 10m,"2,170",20-02-2022,Economy,A1520
DEL,BOM,Air India ,7:00,9:05,2h 05m,"2,476",20-02-2022,Economy,A1521
DEL,BOM,Air India ,10:40,12:50,2h 10m,"2,476",20-02-2022,Economy,A1522
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"2,155",20-02-2022,Economy,A1523
DEL,BOM,Air India ,8:00,10:10,2h 10m,"2,476",20-02-2022,Economy,A1524
DEL,BOM,IndiGo ,8:45,11:05,2h 20m,"2,170",20-02-2022,Economy,A1525
DEL,BOM,Air India ,9:00,11:15,2h 15m,"2,476",20-02-2022,Economy,A1526
DEL,BOM,Go First ,7:00,9:10,2h 10m,"2,410",20-02-2022,Economy,A1527
DEL,BOM,Go First ,8:00,10:10,2h 10m,"2,410",20-02-2022,Economy,A1528
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"2,823",20-02-2022,Economy,A1529
DEL,BOM,Go First ,10:30,12:50,2h 20m,"2,410",20-02-2022,Economy,A1530
DEL,BOM,Go First ,2:00,4:15,2h 15m,"2,410",20-02-2022,Economy,A1531
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"2,823",20-02-2022,Economy,A1532
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"2,823",20-02-2022,Economy,A1533
DEL,BOM,SpiceJet ,7:20,9:35,2h 15m,"2,621",20-02-2022,Economy,A1534
DEL,BOM,Go First ,13:30,15:35,2h 05m,"2,790",20-02-2022,Economy,A1535
DEL,BOM,IndiGo ,9:30,12:00,2h 30m,"2,410",20-02-2022,Economy,A1536
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"2,823",20-02-2022,Economy,A1537
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"2,791",20-02-2022,Economy,A1538
DEL,BOM,SpiceJet ,6:20,8:40,2h 20m,"2,621",20-02-2022,Economy,A1539
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"3,045",20-02-2022,Economy,A1540
DEL,BOM,Go First ,14:20,16:35,2h 15m,"2,790",20-02-2022,Economy,A1541
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,790",20-02-2022,Economy,A1542
DEL,BOM,IndiGo ,10:45,13:05,2h 20m,"2,791",20-02-2022,Economy,A1543
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"3,246",20-02-2022,Economy,A1544
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",20-02-2022,Economy,A1545
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"3,570",20-02-2022,Economy,A1546
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",20-02-2022,Economy,A1547
BOM,DEL,Go First ,16:30,18:35,2h 05m,"2,339",20-02-2022,Economy,A1548
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",20-02-2022,Economy,A1549
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",20-02-2022,Economy,A1550
BOM,DEL,Go First ,18:00,20:10,2h 10m,"2,339",20-02-2022,Economy,A1551
BOM,DEL,Go First ,20:15,22:25,2h 10m,"2,339",20-02-2022,Economy,A1552
BOM,DEL,Go First ,22:40,0:50,2h 10m,"2,339",20-02-2022,Economy,A1553
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",20-02-2022,Economy,A1554
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",20-02-2022,Economy,A1555
BOM,DEL,Go First ,21:15,23:30,2h 15m,"2,339",20-02-2022,Economy,A1556
BOM,DEL,Go First ,23:45,2:00,2h 15m,"2,339",20-02-2022,Economy,A1557
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",20-02-2022,Economy,A1558
BOM,DEL,IndiGo ,17:15,19:20,2h 05m,"2,738",20-02-2022,Economy,A1559
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,779",20-02-2022,Economy,A1560
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",20-02-2022,Economy,A1561
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"3,050",20-02-2022,Economy,A1562
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",20-02-2022,Economy,A1563
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",20-02-2022,Economy,A1564
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"2,235",21-02-2022,Economy,A1565
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"2,235",21-02-2022,Economy,A1566
BOM,DEL,Go First ,12:30,14:35,2h 05m,"2,322",21-02-2022,Economy,A1567
BOM,DEL,Go First ,14:30,16:35,2h 05m,"2,322",21-02-2022,Economy,A1568
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,464",21-02-2022,Economy,A1569
BOM,DEL,Go First ,6:00,8:10,2h 10m,"2,322",21-02-2022,Economy,A1570
BOM,DEL,Go First ,8:00,10:10,2h 10m,"2,322",21-02-2022,Economy,A1571
BOM,DEL,IndiGo ,10:05,12:15,2h 10m,"2,339",21-02-2022,Economy,A1572
BOM,DEL,AirAsia India ,7:20,9:30,2h 10m,"2,339",21-02-2022,Economy,A1573
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,464",21-02-2022,Economy,A1574
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,464",21-02-2022,Economy,A1575
BOM,DEL,Go First ,9:55,12:10,2h 15m,"2,322",21-02-2022,Economy,A1576
BOM,DEL,Go First ,12:15,14:30,2h 15m,"2,322",21-02-2022,Economy,A1577
BOM,DEL,Go First ,13:30,15:45,2h 15m,"2,322",21-02-2022,Economy,A1578
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"2,717",21-02-2022,Economy,A1579
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,717",21-02-2022,Economy,A1580
